candidate_score,case_id,duplicate_group,evidence_fields,family,left_code,left_source_id,proposed_difficulty,proposed_label_hypothesis,provenance_checksums,right_code,right_source_id,schema_version,source_versions
0.016666666666666666,map_44f6bf914a5f59ae263f,b931ed96b2145a8a,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,91166,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",J1602,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.18181818181818182,map_44f9098a60fa9b28bb02,4dcba2e4f29dc631,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,41587,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",V5080,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.0,map_4549e2f9d260bb45f57b,92c0e53a77dc461b,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",devices_other,39139,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""463392fd741b7d6a9516b6c4cfe1dabd407a8f759b666d598ee9d4106568fa00""]",OFR,us_fda_device_classification,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_fda_device_classification_20260723_page1""]"
0.17391304347826086,map_45984b7be3d80c4486a0,7cda1d629ea1ca06,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,04296,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",C7503,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.045454545454545456,map_45a889d8e57da91af829,7821d7d6e124df23,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,01484,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",J9330,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.0,map_45c5bb74f96db3e6aa95,ac1fac6286e56898,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,00960,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:6001299,hpo,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]"
0.11538461538461539,map_46559d768755f3888836,39458805b0933d31,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,37345,au_mbs,ambiguous,positive_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0500065,hpo,mapping-candidate-frame-v1,"[""au_mbs_20260701_xml"", ""hpo_current_20260723""]"
0.0,map_46635b40e1ab8f4aba36,5535d8f7ccb66317,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,45815,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0034565,hpo,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]"
0.125,map_46c4d795af9bbb87532c,faae356b229225df,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,33142,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",M0301,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.125,map_46db5cebc9ff7590a05d,c8071767e6aa561b,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,49534,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",L2126,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.09523809523809523,map_46e5ec7a83f25f574475,fe38179aea09ddae,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,13793Y,au_pbs,hard,negative_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",352199,rxnorm,mapping-candidate-frame-v1,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]"
0.0,map_471c643bfe23220097ab,af4c008658517f15,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",devices_other,5355W,au_pbs,hard,negative_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""463392fd741b7d6a9516b6c4cfe1dabd407a8f759b666d598ee9d4106568fa00""]",QBH,us_fda_device_classification,mapping-candidate-frame-v1,"[""au_pbs_api_v3_current_month"", ""us_fda_device_classification_20260723_page1""]"
0.2777777777777778,map_47219b8cacf1f9dd3f49,f7009b52e34dc738,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,57529,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",G8667,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.04,map_4772cb8f99ffb1224971,a279939663c5cfa2,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,52135,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",E0961,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.125,map_478916b9ff9a07a40c97,4668033ecedf2fa6,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",devices_other,39127,au_mbs,ambiguous,positive_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""463392fd741b7d6a9516b6c4cfe1dabd407a8f759b666d598ee9d4106568fa00""]",DOB,us_fda_device_classification,mapping-candidate-frame-v1,"[""au_mbs_20260701_xml"", ""us_fda_device_classification_20260723_page1""]"
0.0,map_478debb37ff53032554e,8d7aee9fdfdd5bd3,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",devices_other,45918,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""463392fd741b7d6a9516b6c4cfe1dabd407a8f759b666d598ee9d4106568fa00""]",QKP,us_fda_device_classification,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_fda_device_classification_20260723_page1""]"
0.09090909090909091,map_479cba5873d5a37d4b7d,a0fc6fdb3318e28d,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",devices_other,45489,au_mbs,hard,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""463392fd741b7d6a9516b6c4cfe1dabd407a8f759b666d598ee9d4106568fa00""]",PSQ,us_fda_device_classification,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_fda_device_classification_20260723_page1""]"
0.07547169811320754,map_47ccbcad39ffe02cd028,1163b1c500f2d086,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",devices_other,63502,au_mbs,hard,positive_candidate,"[""f4b79bee4036a0cc551a7856408b343d4b6378c96f547936c4ecc713c9809058"", ""463392fd741b7d6a9516b6c4cfe1dabd407a8f759b666d598ee9d4106568fa00""]",RFX,us_fda_device_classification,mapping-candidate-frame-v1,"[""au_mbs_20260701_xml"", ""us_fda_device_classification_20260723_page1""]"
0.043478260869565216,map_47ec3666aa0866dbc24c,e0ce1686b77af7c8,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,17766,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",Q9957,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.3888888888888889,map_48189718196d6368f491,ae1e223d6977694e,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,14747E,au_pbs,ambiguous,positive_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",1726844,rxnorm,mapping-candidate-frame-v1,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]"
0.0,map_48789b96c35885d089ae,b0403407b5a4b2cb,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",devices_other,23420,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""463392fd741b7d6a9516b6c4cfe1dabd407a8f759b666d598ee9d4106568fa00""]",LYJ,us_fda_device_classification,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_fda_device_classification_20260723_page1""]"
0.03333333333333333,map_48b2b452d5ab5905fb8d,14423fb342c2d72b,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,37366,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",L3973,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.16129032258064516,map_48eeda43f3ecff23045c,fd429064d22dd962,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,30627,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",G9457,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.0,map_48fe4ebee0845e24ab79,2224c566964eee36,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,43805,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0002448,hpo,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]"
0.0,map_490db3069622e45e574c,a95444a51dcc338d,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,93043,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0003934,hpo,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]"
0.03571428571428571,map_496e90464a417295db30,cbfe36d7253fa1b9,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,53418,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",E2510,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.15625,map_497f867e9a98c5404b32,48857eb8a76bf9be,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,18244,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",H0023,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.09090909090909091,map_49938d88dfccd9bfa315,4e85e4f70fd79109,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,13659X,au_pbs,hard,negative_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",2590643,rxnorm,mapping-candidate-frame-v1,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]"
0.023255813953488372,map_49afda8c6574367ae6ee,6aae7268192d1fe8,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,35508,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",E0481,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.0,map_49ea830385b3c9cf5f16,e83587385e85255b,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,82216,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:5210290,hpo,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]"
0.11764705882352941,map_4a6c4d1117708dc9e074,5bf502002b22c7b8,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,01047,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",G0431,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.0,map_4a99797c753d877dd5cf,894364916ed677a3,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,02710,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0430133,hpo,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]"
0.038461538461538464,map_4ac1f358a02edf8a288f,cb6f3d2ad6dbe9a7,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,06742,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",G9658,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.038461538461538464,map_4af3a26e404ea95fd8b8,60fa097face4a8ee,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,52090,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",A4613,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.0,map_4b018735fd917b5279e3,4e22134f42336161,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,34163,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0100380,hpo,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]"
0.02631578947368421,map_4b094fd45597c1dbd229,b245f51b388fb102,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,82300,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",S9460,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.17391304347826086,map_4b2e6bf455e291cb4df6,f9830f80212e5c8b,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,63237,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",C8931,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.14705882352941177,map_4b5a3e9c0bc536f404b4,f40dcb6ad9b3177b,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,02372,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",G0027,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.0,map_4bae14be39c59a28212e,2622f320d861080f,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,02547,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0002953,hpo,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]"
0.0,map_4bb8b5f7917a3ff2451d,c71c06ac224520db,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,92158,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:5210290,hpo,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]"
0.021739130434782608,map_4c4f658a9f3d2002d0e7,bb62ce504dde230b,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,44342,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",G9341,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.05555555555555555,map_4c57f15d66e0d58efcef,b7d02911f3d16442,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,12373F,au_pbs,hard,negative_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",2473850,rxnorm,mapping-candidate-frame-v1,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]"
0.09090909090909091,map_4c8b7b20aacec0c9e404,bc4b88d0f947427d,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,10425Q,au_pbs,hard,negative_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",2603663,rxnorm,mapping-candidate-frame-v1,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]"
0.058823529411764705,map_4c8fa8b58a4c1883663d,8467411c431cb105,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,14554B,au_pbs,hard,negative_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",1311155,rxnorm,mapping-candidate-frame-v1,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]"
0.21428571428571427,map_4caea24dc51964fbc1fd,3a564038f46484f5,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,55858,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",M1429,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.08,map_4d1a63020c88c1a337cd,ba2c4fa7603b0337,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,12051G,au_pbs,hard,negative_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",1013869,rxnorm,mapping-candidate-frame-v1,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]"
0.1206896551724138,map_4d29dcdb2b7d94bc0e9f,f4062d4624ce3f5f,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",devices_other,47956,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""463392fd741b7d6a9516b6c4cfe1dabd407a8f759b666d598ee9d4106568fa00""]",NOO,us_fda_device_classification,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_fda_device_classification_20260723_page1""]"
0.0,map_4d5b423f808f8649bbb5,7bd64f136655261d,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",devices_other,15360,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""463392fd741b7d6a9516b6c4cfe1dabd407a8f759b666d598ee9d4106568fa00""]",DSF,us_fda_device_classification,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_fda_device_classification_20260723_page1""]"
0.05,map_4db648e8c2758b2270af,118713126d1a12bc,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",medicines,10612M,au_pbs,hard,negative_candidate,"[""0c613d97430e441e8eefcca09332800ccac68f177d144e6fb4b11a1c94d83b3a"", ""29a827543e367d37f1a75ccc86b3b7e971a14b5fecf50ae9622807703ca01bf3""]",727505,rxnorm,mapping-candidate-frame-v1,"[""au_pbs_api_v3_current_month"", ""rxnorm_cpc_20260706""]"
0.0,map_4dbd10b0e91906cf5bcf,c295a6cacef51322,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,42869,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0010236,hpo,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]"
0.10526315789473684,map_4deda61cca0447d3ce42,b1372a5e7a4d8e86,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,32105,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0033150,hpo,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]"
0.18181818181818182,map_4e011458b45fe2311574,aff1fd46a36e99ee,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",procedures_pathology,45597,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""d1dc10fd298e1125641bfd774e7adfa6f6895e903a5074c7af3826c8643e7794""]",K0039,us_cms_hcpcs_level_ii,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_cms_hcpcs_level_ii_2026_07""]"
0.0,map_4e045eaa09fea59725ad,45fd1c72953912a2,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",devices_other,00754,au_mbs,hard,negative_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""463392fd741b7d6a9516b6c4cfe1dabd407a8f759b666d598ee9d4106568fa00""]",SDZ,us_fda_device_classification,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""us_fda_device_classification_20260723_page1""]"
0.1111111111111111,map_4e117953bce718a9bd69,a8bbbc9a89754dca,"[""item_code"", ""item_label"", ""item_description"", ""domain""]",genomics_coverage,53215,au_mbs,ambiguous,positive_candidate,"[""d9fcfd875dfb97ae4550f53f823b9001e6f885d2f0b84c47705d29de91b8567c"", ""62b5797ed86396877650fb69963685ce4c3218a15f87de1ce1d524819373c8df""]",HP:0032328,hpo,mapping-candidate-frame-v1,"[""au_mbs_20260701_txt_pair"", ""hpo_current_20260723""]"
