archive_page,archive_period,download_policy,file_kind,file_name,file_url,id,licence_gate,notes,source_id,source_version_id,status,structured_api_equivalence,structured_format
https://www.pbs.gov.au/info/publication/schedule/2020,2020-09-01,download_for_local_review,zip,2020-09-01-xml-V3.zip,https://www.pbs.gov.au/publication/schedule/2020/09/2020-09-01-xml-V3.zip?variant=3,au_pbs_structured_2a8f5e1194462a1e,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2020_09_01_2a8f5e119446,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2008,2008-01-01,download_for_local_review,zip,2008-01-01-general-schedule-xml.zip,https://www.pbs.gov.au/publication/schedule/2008/2008-01-01-general-schedule-xml.zip?variant=3,au_pbs_structured_2ac907283871777f,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2008_01_01_2ac907283871,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2011,2011-02-01,download_for_local_review,zip,2011-02-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2011/01/2011-02-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_2b092d33931f94cb,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2011_02_01_2b092d33931f,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2026,2026-05-01,download_for_local_review,zip,2026-05-01-XML-V3.zip,https://www.pbs.gov.au/publication/schedule/2026/05/2026-05-01-XML-V3.zip?variant=3,au_pbs_structured_2b63f17627297394,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2026_05_01_2b63f1762729,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2016,2016-01-01,download_for_local_review,zip,2016-01-01-extracts.zip,https://www.pbs.gov.au/publication/schedule/2016/01/2016-01-01-extracts.zip?variant=3,au_pbs_structured_2c56eb7a1c58d74a,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2016_01_01_2c56eb7a1c58,planned,False,structured_extract_zip
https://www.pbs.gov.au/info/publication/schedule/2022,2022-01-01,download_for_local_review,zip,2022-01-01-v3extracts.zip,https://www.pbs.gov.au/publication/schedule/2022/01/2022-01-01-v3extracts.zip?variant=3,au_pbs_structured_2c74c175290b20ab,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2022_01_01_2c74c175290b,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2007,2007-08-01,download_for_local_review,zip,2007-08-01-general-schedule-xml.zip,https://www.pbs.gov.au/publication/schedule/2007/2007-08-01-general-schedule-xml.zip?variant=3,au_pbs_structured_2c79ec5d574523da,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2007_08_01_2c79ec5d5745,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2024,2024-08-01,download_for_local_review,zip,2024-08-01-v3extracts.zip,https://www.pbs.gov.au/publication/schedule/2024/08/2024-08-01-v3extracts.zip?variant=3,au_pbs_structured_2cb9e856c5f5d43f,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2024_08_01_2cb9e856c5f5,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2025,2025-05-01,download_for_local_review,zip,2025-05-01-v3soextracts.zip,https://www.pbs.gov.au/publication/schedule/2025/05/2025-05-01-v3soextracts.zip?variant=3,au_pbs_structured_2d2c06b15ba45d49,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2025_05_01_2d2c06b15ba4,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2019,2019-03-01,download_for_local_review,zip,2019-03-01-extracts-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2019/03/2019-03-01-extracts-down-converted.zip?variant=3,au_pbs_structured_2d3d568cf040371c,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2019_03_01_2d3d568cf040,planned,False,structured_extract_zip
https://www.pbs.gov.au/info/publication/schedule/2023,2023-07-01,download_for_local_review,zip,2023-07-01-v3extracts.zip,https://www.pbs.gov.au/publication/schedule/2023/07/2023-07-01-v3extracts.zip?variant=3,au_pbs_structured_2d628af2f0a48528,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2023_07_01_2d628af2f0a4,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2019,2019-07-01,download_for_local_review,zip,2019-07-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2019/07/2019-07-01-V2-down-converted.zip?variant=3,au_pbs_structured_2dcaadd95749cdcf,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2019_07_01_2dcaadd95749,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2025,2025-08-01,download_for_local_review,zip,2025-08-01-v3soextracts.zip,https://www.pbs.gov.au/publication/schedule/2025/08/2025-08-01-v3soextracts.zip?variant=3,au_pbs_structured_2e0563c727b62963,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2025_08_01_2e0563c727b6,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2025,2025-12-01,download_for_local_review,zip,2025-12-01-v3extracts.zip,https://www.pbs.gov.au/publication/schedule/2025/12/2025-12-01-v3extracts.zip?variant=3,au_pbs_structured_2eba682a44db236d,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2025_12_01_2eba682a44db,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2022,2022-03-01,download_for_local_review,zip,2022-03-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2022/03/2022-03-01-V2-down-converted.zip?variant=3,au_pbs_structured_2f2259c5b1271f48,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2022_03_01_2f2259c5b127,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2022,2022-09-01,download_for_local_review,zip,2022-09-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2022/09/2022-09-01-V2-down-converted.zip?variant=3,au_pbs_structured_2f46577595b43c1f,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2022_09_01_2f46577595b4,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2010,2010-06-01,download_for_local_review,zip,2010-06-01-general-schedule-xml.zip,https://www.pbs.gov.au/publication/schedule/2010/2010-06-01-general-schedule-xml.zip?variant=3,au_pbs_structured_2fdf8a5a6e577b3b,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2010_06_01_2fdf8a5a6e57,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2008,2008-08-01,download_for_local_review,zip,2008-08-01-general-schedule-xml.zip,https://www.pbs.gov.au/publication/schedule/2008/2008-08-01-general-schedule-xml.zip?variant=3,au_pbs_structured_305c4a67bc9c6ab2,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2008_08_01_305c4a67bc9c,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2023,2023-02-01,download_for_local_review,zip,2023-02-01-xml-V3.zip,https://www.pbs.gov.au/publication/schedule/2023/02/2023-02-01-xml-V3.zip?variant=3,au_pbs_structured_31d11d20a19ecb63,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2023_02_01_31d11d20a19e,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2015,2015-11-01,download_for_local_review,zip,2015-11-01-xml.zip,https://www.pbs.gov.au/publication/schedule/2015/11/2015-11-01-xml.zip?variant=3,au_pbs_structured_3229b70e186fc0c4,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2015_11_01_3229b70e186f,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2011,2011-10-01,download_for_local_review,zip,2011-10-01-general-schedule-xml.zip,https://www.pbs.gov.au/publication/schedule/2011/10/2011-10-01-general-schedule-xml.zip?variant=3,au_pbs_structured_3430d876cbf6705e,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2011_10_01_3430d876cbf6,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2018,2018-06-01,download_for_local_review,zip,2018-06-01-extracts-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2018/06/2018-06-01-extracts-down-converted.zip?variant=3,au_pbs_structured_345740c2ea717732,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2018_06_01_345740c2ea71,planned,False,structured_extract_zip
https://www.pbs.gov.au/info/publication/schedule/2011,2011-01-01,download_for_local_review,zip,2011-01-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2011/01/2011-01-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_349b2cd6dfb434f3,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2011_01_01_349b2cd6dfb4,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2018,2018-10-01,download_for_local_review,zip,2018-10-01-xml-V3.zip,https://www.pbs.gov.au/publication/schedule/2018/10/2018-10-01-xml-V3.zip?variant=3,au_pbs_structured_34e2eb3369aa7e1d,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2018_10_01_34e2eb3369aa,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2007,2007-07-01,download_for_local_review,zip,2007-07-01-general-schedule-xml.zip,https://www.pbs.gov.au/publication/schedule/2007/2007-07-01-general-schedule-xml.zip?variant=3,au_pbs_structured_34e76542b8f73231,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2007_07_01_34e76542b8f7,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2013,2013-07-01,download_for_local_review,zip,2013-07-01-xml.zip,https://www.pbs.gov.au/publication/schedule/2013/07/2013-07-01-xml.zip?variant=3,au_pbs_structured_3540db37f0aeea48,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2013_07_01_3540db37f0ae,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2023,2023-09-01,download_for_local_review,zip,2023-09-01-v3extracts.zip,https://www.pbs.gov.au/publication/schedule/2023/09/2023-09-01-v3extracts.zip?variant=3,au_pbs_structured_35dd7ad2d4ee6fe0,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2023_09_01_35dd7ad2d4ee,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2010,2010-01-01,download_for_local_review,zip,2010-01-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2010/2010-01-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_35faedd138bd42a0,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2010_01_01_35faedd138bd,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2024,2024-11-01,download_for_local_review,zip,2024-11-01-v3soextracts.zip,https://www.pbs.gov.au/publication/schedule/2024/11/2024-11-01-v3soextracts.zip?variant=3,au_pbs_structured_36f4605ed47c2f12,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2024_11_01_36f4605ed47c,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2009,2009-11-01,download_for_local_review,zip,2009-11-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2009/2009-11-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_370ffa1551de562e,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2009_11_01_370ffa1551de,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2013,2013-09-01,download_for_local_review,zip,2013-09-01-extracts.zip,https://www.pbs.gov.au/publication/schedule/2013/09/2013-09-01-extracts.zip?variant=3,au_pbs_structured_376b0f974ab3bec5,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2013_09_01_376b0f974ab3,planned,False,structured_extract_zip
https://www.pbs.gov.au/info/publication/schedule/2021,2021-10-01,download_for_local_review,zip,2021-10-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2021/10/2021-10-01-V2-down-converted.zip?variant=3,au_pbs_structured_3797361b06a9e834,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2021_10_01_3797361b06a9,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2022,2022-10-01,download_for_local_review,zip,2022-10-01-xml-V3.zip,https://www.pbs.gov.au/publication/schedule/2022/10/2022-10-01-xml-V3.zip?variant=3,au_pbs_structured_37f8fd8a8ecddb4a,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2022_10_01_37f8fd8a8ecd,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2025,2025-04-01,download_for_local_review,zip,2025-04-01-xml-V3.zip,https://www.pbs.gov.au/publication/schedule/2025/04/2025-04-01-xml-V3.zip?variant=3,au_pbs_structured_38a5abafcc4f0e00,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2025_04_01_38a5abafcc4f,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2008,2008-09-01,download_for_local_review,zip,2008-09-01-general-schedule-xml.zip,https://www.pbs.gov.au/publication/schedule/2008/2008-09-01-general-schedule-xml.zip?variant=3,au_pbs_structured_39035a4f760e5c5e,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2008_09_01_39035a4f760e,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2025,2025-06-01,download_for_local_review,zip,2025-06-01-v3soextracts.zip,https://www.pbs.gov.au/publication/schedule/2025/06/2025-06-01-v3soextracts.zip?variant=3,au_pbs_structured_391225676b98f294,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2025_06_01_391225676b98,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2020,2020-04-01,download_for_local_review,zip,2020-04-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2020/04/2020-04-01-V2-down-converted.zip?variant=3,au_pbs_structured_3918173c8453acbb,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2020_04_01_3918173c8453,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2018,2018-01-01,download_for_local_review,zip,2018-01-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2018/01/2018-01-01-V2-down-converted.zip?variant=3,au_pbs_structured_3994f8c72e79c85b,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2018_01_01_3994f8c72e79,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2025,2025-11-01,download_for_local_review,zip,2025-11-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2025/11/2025-11-01-V2-down-converted.zip?variant=3,au_pbs_structured_39bdfac34b30d54b,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2025_11_01_39bdfac34b30,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2008,2008-08-01,download_for_local_review,zip,2008-08-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2008/2008-08-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_39cbb701c5976ba1,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2008_08_01_39cbb701c597,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2013,2013-05-01,download_for_local_review,zip,2013-05-01-extracts.zip,https://www.pbs.gov.au/publication/schedule/2013/05/2013-05-01-extracts.zip?variant=3,au_pbs_structured_39d8c9a4711fcabf,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2013_05_01_39d8c9a4711f,planned,False,structured_extract_zip
https://www.pbs.gov.au/info/publication/schedule/2026,2026-05-01,download_for_local_review,zip,2026-05-01-PBS-API-CSV-files.zip,https://www.pbs.gov.au/publication/schedule/2026/05/2026-05-01-PBS-API-CSV-files.zip?variant=3,au_pbs_structured_3a433351839d0c41,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2026_05_01_3a433351839d,planned,False,csv_zip
https://www.pbs.gov.au/info/publication/schedule/2012,2012-01-01,download_for_local_review,zip,2012-01-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2012/01/2012-01-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_3a77ed17996d4eca,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2012_01_01_3a77ed17996d,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2010,2010-05-01,download_for_local_review,zip,2010-05-01-general-schedule-xml.zip,https://www.pbs.gov.au/publication/schedule/2010/2010-05-01-general-schedule-xml.zip?variant=3,au_pbs_structured_3a92b7dc2e4464e0,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2010_05_01_3a92b7dc2e44,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2007,2007-10-01,download_for_local_review,zip,2007-10-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2007/2007-10-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_3b16465e6b71bfb6,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2007_10_01_3b16465e6b71,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2021,2021-11-01,download_for_local_review,zip,2021-11-01-v3soextracts.zip,https://www.pbs.gov.au/publication/schedule/2021/11/2021-11-01-v3soextracts.zip?variant=3,au_pbs_structured_3bb0968f70c807c6,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2021_11_01_3bb0968f70c8,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2020,2020-12-01,download_for_local_review,zip,2020-12-01-v3extracts.zip,https://www.pbs.gov.au/publication/schedule/2020/12/2020-12-01-v3extracts.zip?variant=3,au_pbs_structured_3bebb905dc8f1d5b,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2020_12_01_3bebb905dc8f,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2013,2013-06-01,download_for_local_review,zip,2013-06-01-xml.zip,https://www.pbs.gov.au/publication/schedule/2013/06/2013-06-01-xml.zip?variant=3,au_pbs_structured_3c0890d4eeea5253,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2013_06_01_3c0890d4eeea,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2020,2020-05-01,download_for_local_review,zip,2020-05-01-extracts-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2020/05/2020-05-01-extracts-down-converted.zip?variant=3,au_pbs_structured_3c09823e45299b10,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2020_05_01_3c09823e4529,planned,False,structured_extract_zip
https://www.pbs.gov.au/info/publication/schedule/2019,2019-06-01,download_for_local_review,zip,2019-06-01-xml-V3.zip,https://www.pbs.gov.au/publication/schedule/2019/06/2019-06-01-xml-V3.zip?variant=3,au_pbs_structured_3c7f077ba9de1ae6,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2019_06_01_3c7f077ba9de,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2011,2011-02-01,download_for_local_review,zip,2011-02-01-general-schedule-xml.zip,https://www.pbs.gov.au/publication/schedule/2011/01/2011-02-01-general-schedule-xml.zip?variant=3,au_pbs_structured_3c9ad7d46c349d4a,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2011_02_01_3c9ad7d46c34,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2018,2018-04-01,download_for_local_review,zip,2018-04-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2018/04/2018-04-01-V2-down-converted.zip?variant=3,au_pbs_structured_3d732fa901f4895d,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2018_04_01_3d732fa901f4,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2010,2010-10-01,download_for_local_review,zip,2010-10-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2010/2010-10-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_3d852b8c017c16e3,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2010_10_01_3d852b8c017c,planned,False,text_zip
https://www.pbs.gov.au/info/publication/schedule/2020,2020-11-01,download_for_local_review,zip,2020-11-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2020/11/2020-11-01-V2-down-converted.zip?variant=3,au_pbs_structured_3dade34faf031b8d,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2020_11_01_3dade34faf03,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2022,2022-04-01,download_for_local_review,zip,2022-04-01-v3soextracts-release-2.zip,https://www.pbs.gov.au/publication/schedule/2022/04/2022-04-01-v3soextracts-release-2.zip?variant=3,au_pbs_structured_3de9b2913d057cf0,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2022_04_01_3de9b2913d05,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2013,2013-01-01,download_for_local_review,zip,2013-01-01-xml.zip,https://www.pbs.gov.au/publication/schedule/2013/01/2013-01-01-xml.zip?variant=3,au_pbs_structured_3eda8df56a5b4b16,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2013_01_01_3eda8df56a5b,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2022,2022-07-01,download_for_local_review,zip,2022-07-01-v3extracts.zip,https://www.pbs.gov.au/publication/schedule/2022/07/2022-07-01-v3extracts.zip?variant=3,au_pbs_structured_3f2cc495f4abecb6,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2022_07_01_3f2cc495f4ab,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2026,2026-01-01,download_for_local_review,zip,2026-01-01-PBS-API-CSV-files.zip,https://www.pbs.gov.au/publication/schedule/2026/01/2026-01-01-PBS-API-CSV-files.zip?variant=3,au_pbs_structured_3f3e2cbfef7ceb72,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2026_01_01_3f3e2cbfef7c,planned,False,csv_zip
https://www.pbs.gov.au/info/publication/schedule/2019,2019-12-01,download_for_local_review,zip,2019-12-01-V2-down-converted.zip,https://www.pbs.gov.au/publication/schedule/2019/12/2019-12-01-V2-down-converted.zip?variant=3,au_pbs_structured_3ff73af1bc75e57e,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2019_12_01_3ff73af1bc75,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2021,2021-02-01,download_for_local_review,zip,2021-02-01-v3soextracts-r2.zip,https://www.pbs.gov.au/publication/schedule/2021/02/2021-02-01-v3soextracts-r2.zip?variant=3,au_pbs_structured_4079c0636a9084a1,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2021_02_01_4079c0636a90,planned,False,xml_zip
https://www.pbs.gov.au/info/publication/schedule/2009,2009-12-01,download_for_local_review,zip,2009-12-01-general-schedule-ascii.zip,https://www.pbs.gov.au/publication/schedule/2009/2009-12-01-general-schedule-ascii.zip?variant=3,au_pbs_structured_408fd9a67c53bc48,public_reuse_review,Official machine-readable PBS publication package. Format and checksum evidence do not by themselves grant redistribution rights or establish cross-version field parity.,au_pbs,au_pbs_structured_2009_12_01_408fd9a67c53,planned,False,text_zip
