decided_at,decision_id,from_layer,input_sha256,passed_gate_ids,reason_codes,required_gate_ids,scope_notes,status,subject_id,to_layer
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_structured_2025_06_01_6252446f4fba,bronze_b1,"[""55bfd7b50e93f61694e027838c581696e0794233aea4cbb0cb12980c80a12340""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:55bfd7b50e93f61694e027838c581696e0794233aea4cbb0cb12980c80a12340,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2007_02_01_8765a09d1321,bronze_b1,"[""1eceea2f6d5f9368ead0a7df55ffd39761cbaf1a01ab41284a66e5a9c56d85e6""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:1eceea2f6d5f9368ead0a7df55ffd39761cbaf1a01ab41284a66e5a9c56d85e6,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:uk_nhs_payment_scheme_2026_27_annex_a,bronze_b1,"[""b227defd1f54b7836558a92d875905f0fa4e7cb27951539d142ad36cc6712d0d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:b227defd1f54b7836558a92d875905f0fa4e7cb27951539d142ad36cc6712d0d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_1962_11_01_2ce569111ca7,bronze_b1,"[""47df589c9d3b402e810171a2f3810b9abae16f1e03f23854a2f3cfe65ee05f03""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:47df589c9d3b402e810171a2f3810b9abae16f1e03f23854a2f3cfe65ee05f03,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_structured_2010_01_01_35faedd138bd,bronze_b1,"[""6d8b1729d36fea39c2b3017a2e74d6818012833a81a73aa8e4bdf0c0fef7a70f""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:6d8b1729d36fea39c2b3017a2e74d6818012833a81a73aa8e4bdf0c0fef7a70f,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2014_11_01_f79cfc24a90d,bronze_b1,"[""ea4ddfa19a1d9760ea2f7ccc4c80e7b86fca660f1c153c7cf6d7f3035b963850""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:ea4ddfa19a1d9760ea2f7ccc4c80e7b86fca660f1c153c7cf6d7f3035b963850,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0272,bronze_b1,"[""5d1bb1fad4c464d7159b24b0bb2d159b83e56ddea8ca545d4dcd20f0694663ba""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:5d1bb1fad4c464d7159b24b0bb2d159b83e56ddea8ca545d4dcd20f0694663ba,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0134,bronze_b1,"[""1ebe79eac741dc755e3ca725fcef45c25ac9adc16f8cbc77b5fdd0f688011f1d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:1ebe79eac741dc755e3ca725fcef45c25ac9adc16f8cbc77b5fdd0f688011f1d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2011_12_01_6ed2f8a9298c,bronze_b1,"[""3b5fc7c3992498891bfdc983dab9a4c9f4743b7e406abdecec461c23b0db4b25""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:3b5fc7c3992498891bfdc983dab9a4c9f4743b7e406abdecec461c23b0db4b25,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_structured_2014_02_01_1d6e10ca35dd,bronze_b1,"[""b84fe2a80c54d576cef0b34e05d8ed374e80ceb7ebb294f3f92ccb7446ac75d5""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:b84fe2a80c54d576cef0b34e05d8ed374e80ceb7ebb294f3f92ccb7446ac75d5,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2007_11_01_a5b067a97761,bronze_b1,"[""f97f7d6b46d85cad203609d4f5eec90a37bf96eea3bb4b3cbacea0d844fd7b99""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:f97f7d6b46d85cad203609d4f5eec90a37bf96eea3bb4b3cbacea0d844fd7b99,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2025_09_01_ac5c9cc2c99a,bronze_b1,"[""8ace2492d6b5651d96ad65461a6dfb54468373aa44605d871e99ce816a99739a""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:8ace2492d6b5651d96ad65461a6dfb54468373aa44605d871e99ce816a99739a,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2020_08_01_79a2bb1d2ca7,bronze_b1,"[""602acf9b8a5531484d0c2614cea2c7104e5cc7eeeca1ea7ddd8c1e639402b911""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:602acf9b8a5531484d0c2614cea2c7104e5cc7eeeca1ea7ddd8c1e639402b911,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_structured_2016_04_01_5d27ad185816,bronze_b1,"[""2e3c7def0ee3bd61fad752944a450471128fe2513c07309fa9249cccc1d696b3""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:2e3c7def0ee3bd61fad752944a450471128fe2513c07309fa9249cccc1d696b3,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_structured_2024_02_01_5ef154f8c832,bronze_b1,"[""ab5281fa8fdc3ff2e31e18fe0c535e921a99c1b3c90bd5f522227ad0269f127d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:ab5281fa8fdc3ff2e31e18fe0c535e921a99c1b3c90bd5f522227ad0269f127d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2012_06_01_63c9795634ce,bronze_b1,"[""7dbe20410f79d517b0b6c44f7a1dc256ea7fa5aa522d12ed247f9dc2d09cd07a""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:7dbe20410f79d517b0b6c44f7a1dc256ea7fa5aa522d12ed247f9dc2d09cd07a,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_1972_12_01_4855e1f6ade0,bronze_b1,"[""c5ff78e72b2a24e01c21fecd90de79454acaaa410e39dff74c2ae2aa05bfd7ab""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:c5ff78e72b2a24e01c21fecd90de79454acaaa410e39dff74c2ae2aa05bfd7ab,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2022_06_01_d4bb054a7a0c,bronze_b1,"[""b14fb36acbed088accacd3b0b9ffe70e4395d326b1422c58c20b7268cbfac506""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:b14fb36acbed088accacd3b0b9ffe70e4395d326b1422c58c20b7268cbfac506,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2023_03_01_c1156c4ad6b9,bronze_b1,"[""bbce36b44f1e5f094219bd87bd83e6f1f33c5da232d8f48f3073151b111fd79f""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:bbce36b44f1e5f094219bd87bd83e6f1f33c5da232d8f48f3073151b111fd79f,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2021_12_01_ca4f6c24a4b6,bronze_b1,"[""913a2a48d3f0c5781399caed1f5b398f1170ea48c367370d722c571972d73e7f""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:913a2a48d3f0c5781399caed1f5b398f1170ea48c367370d722c571972d73e7f,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2008_05_01_77900e787db5,bronze_b1,"[""82ba5c5844ad835e8a5425d18cd38e9829d6eef9388545d035cf1c370078b915""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:82ba5c5844ad835e8a5425d18cd38e9829d6eef9388545d035cf1c370078b915,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2008_10_01_974ab19f344c,bronze_b1,"[""b3e01e4b70f7b7ac6ac583353a2bf1ba1865cdcc17cbe1972a4f771f54700980""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:b3e01e4b70f7b7ac6ac583353a2bf1ba1865cdcc17cbe1972a4f771f54700980,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0045,bronze_b1,"[""f78f0d382125533e414cbd8775c81427052d187f0c7aa1c5ac03d559ed4731bc""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:f78f0d382125533e414cbd8775c81427052d187f0c7aa1c5ac03d559ed4731bc,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0341,bronze_b1,"[""25fa7d0ce734c9c0c169f3aea433268018f6d5bedfb7058210817af236dd694d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:25fa7d0ce734c9c0c169f3aea433268018f6d5bedfb7058210817af236dd694d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2022_01_01_a5055240c456,bronze_b1,"[""8a55128aece49f036d558400a5d875230b1d2dbc27af56e594adf51360825831""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:8a55128aece49f036d558400a5d875230b1d2dbc27af56e594adf51360825831,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2024_10_01_7570594bd4a4,bronze_b1,"[""4188b1231afcacb810976533021eba5384645d47fbdf7164cad9fefaddb175e7""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:4188b1231afcacb810976533021eba5384645d47fbdf7164cad9fefaddb175e7,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_structured_2016_03_01_82d0c80f9468,bronze_b1,"[""74c470c41283f95a66410d707f51bcfc22bbe7fb2d8e8fba7d25c57b24a126b4""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:74c470c41283f95a66410d707f51bcfc22bbe7fb2d8e8fba7d25c57b24a126b4,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0342,bronze_b1,"[""bfa5b3d3bdda0bcd285e8a240820f75625c14c212db01fdb8046a8bcc518e06f""]",[],"[""b2_evidence_missing""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,blocked,sha256:bfa5b3d3bdda0bcd285e8a240820f75625c14c212db01fdb8046a8bcc518e06f,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2011_07_01_d0643fe3d1ab,bronze_b1,"[""cdc744e14134013fb8069e4775a4cac2878fb7b24b7a25d0ab1f5ff846d6c3c9""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:cdc744e14134013fb8069e4775a4cac2878fb7b24b7a25d0ab1f5ff846d6c3c9,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_structured_2012_12_01_4358ace4c52a,bronze_b1,"[""a6713ef16c133d290aaeb9510864a652b0fab8127ca9345262af042ab8203aba""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:a6713ef16c133d290aaeb9510864a652b0fab8127ca9345262af042ab8203aba,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2011_07_01_57635beda6c2,bronze_b1,"[""8498eb2b4f7d1cfff29167db8098cfac9e7aca31f70de32952f730f61d8ab6fe""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:8498eb2b4f7d1cfff29167db8098cfac9e7aca31f70de32952f730f61d8ab6fe,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2010_03_01_b20bf3dcd936,bronze_b1,"[""156e6e7d4c27ff3696ee819325ba9009408628c58372b0f8fa56639a8e6c4c34""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:156e6e7d4c27ff3696ee819325ba9009408628c58372b0f8fa56639a8e6c4c34,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_structured_2017_02_01_6e9386069e73,bronze_b1,"[""206377e01339919d8aa942ab82a3ff478f0415e8c57076c2699da3ec5d623259""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:206377e01339919d8aa942ab82a3ff478f0415e8c57076c2699da3ec5d623259,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2024_03_01_487e8e8a5aec,bronze_b1,"[""ad51e0fc7e85609bbe1c611aa3f19757e947ff1406ba15e063a7aa66e33e8318""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:ad51e0fc7e85609bbe1c611aa3f19757e947ff1406ba15e063a7aa66e33e8318,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2013_01_01_7714195ff1dc,bronze_b1,"[""323b9e6d0727c6081d51097702f6f23a1cfa09e6aefc9ada9017a0e7873bec2b""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:323b9e6d0727c6081d51097702f6f23a1cfa09e6aefc9ada9017a0e7873bec2b,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2011_02_01_d488f255256d,bronze_b1,"[""5304268fe8431de62161913caecf9fcc0d0836bff1af44744e5688df48563c46""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:5304268fe8431de62161913caecf9fcc0d0836bff1af44744e5688df48563c46,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_structured_2018_05_01_5c0244c02c93,bronze_b1,"[""e0f064da47eaa76eb091328d480eaf3ad866d6eb8550e314fe65a1e42ff594f8""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:e0f064da47eaa76eb091328d480eaf3ad866d6eb8550e314fe65a1e42ff594f8,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2024_02_01_e59ebca5cc2b,bronze_b1,"[""f11c5a637ebafdc2abaad188b0f597194c755ebb476d8f29612224123d2aeeed""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:f11c5a637ebafdc2abaad188b0f597194c755ebb476d8f29612224123d2aeeed,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_1995_11_01_0d0f4b7dea43,bronze_b1,"[""91b84611e28c22b681445722a935fd2b57ae50ec2625f034bb424912537dfe81""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:91b84611e28c22b681445722a935fd2b57ae50ec2625f034bb424912537dfe81,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_structured_2021_01_01_cf69cd6d7086,bronze_b1,"[""dd22bf96af293fc7e2e75bc653b9a6443d29bad30b0fa9560720a3430d4f58ad""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:dd22bf96af293fc7e2e75bc653b9a6443d29bad30b0fa9560720a3430d4f58ad,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_structured_2019_05_01_5dcc53cf93a2,bronze_b1,"[""dd110581e64760f72106665c909e6ad396658207e3ddc9a7202a9148da13297f""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:dd110581e64760f72106665c909e6ad396658207e3ddc9a7202a9148da13297f,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2010_10_01_7f46e8302eb0,bronze_b1,"[""12db4d60ba890783e5a75405053a9ac69270ce7e9accfab553a5287838ee640c""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:12db4d60ba890783e5a75405053a9ac69270ce7e9accfab553a5287838ee640c,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_structured_2025_07_01_76332cd62ac2,bronze_b1,"[""2dbf1183b8a70687836d47576941dc081f90702b0ff8b1b953c16e1ea225395a""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:2dbf1183b8a70687836d47576941dc081f90702b0ff8b1b953c16e1ea225395a,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2024_07_01_38b1258a9320,bronze_b1,"[""9953ae8cb1f631c709e399654051e6e4e178e207d31df59224a915b905efab03""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:9953ae8cb1f631c709e399654051e6e4e178e207d31df59224a915b905efab03,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_structured_2025_11_01_5a28c7bba5fa,bronze_b1,"[""9c0b486f6d177d78f9e3668cee41e4e7b34ba3d0e21ff3eb87efd76f45435cdb""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:9c0b486f6d177d78f9e3668cee41e4e7b34ba3d0e21ff3eb87efd76f45435cdb,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2012_07_01_f5b7b1be926f,bronze_b1,"[""53fd5873a5c10b09e652a08a905492a7b0e8cd92f527756aaed5e08c8d1ca24e""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:53fd5873a5c10b09e652a08a905492a7b0e8cd92f527756aaed5e08c8d1ca24e,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_structured_2009_12_01_408fd9a67c53,bronze_b1,"[""d3e6941291b6354a754b58c5dcc0541089b600501d329d025760eeebd2a1779a""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:d3e6941291b6354a754b58c5dcc0541089b600501d329d025760eeebd2a1779a,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0282,bronze_b1,"[""0b492b656e822bbe544fdb7059028a71b9c4076f5eee9c09344713d6199730e1""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:0b492b656e822bbe544fdb7059028a71b9c4076f5eee9c09344713d6199730e1,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2022_12_01_e51cc2d2e412,bronze_b1,"[""846dbee85d20e587a1540787070192e7969f0bedde62d0dfa907b18e7162afec""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:846dbee85d20e587a1540787070192e7969f0bedde62d0dfa907b18e7162afec,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2022_09_01_bd19bf69c8df,bronze_b1,"[""0e128372bdf43009acaca3235f325bcd3f2ef569578e75d775f0641816bd1685""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:0e128372bdf43009acaca3235f325bcd3f2ef569578e75d775f0641816bd1685,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2015_08_01_88dd6fcec312,bronze_b1,"[""12d3cf6e7f36854faa25429fc8a6cd17207a4fa0116f3a9b834a0a461cdca7a4""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:12d3cf6e7f36854faa25429fc8a6cd17207a4fa0116f3a9b834a0a461cdca7a4,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0300,bronze_b1,"[""907fd2c5229128b57ebda87573208867310d76436e81244f320a55f782295763""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:907fd2c5229128b57ebda87573208867310d76436e81244f320a55f782295763,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2011_06_01_e1fbf8dbcc64,bronze_b1,"[""7d19e721cca8f5fab67dc2429e05d1bb2cb409c24c72d8981a2df5ef6cdc9055""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:7d19e721cca8f5fab67dc2429e05d1bb2cb409c24c72d8981a2df5ef6cdc9055,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_1954_05_01_f3f612bf0f65,bronze_b1,"[""b74ac868e9d963125b087153f580631ba63379a1fe9c6c865f8fde23b94f3289""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:b74ac868e9d963125b087153f580631ba63379a1fe9c6c865f8fde23b94f3289,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2008_06_01_e17df634eb24,bronze_b1,"[""8df3466c7f6686f57e88aee4860d4e7d611f3c11bee7ab0aa4d9172580bba23d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:8df3466c7f6686f57e88aee4860d4e7d611f3c11bee7ab0aa4d9172580bba23d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_structured_2020_11_01_80b071b17b8e,bronze_b1,"[""bb91de2df202a0d8f00b644d4c2b1a4493527dd70147c4e1523e10ec60e2d309""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:bb91de2df202a0d8f00b644d4c2b1a4493527dd70147c4e1523e10ec60e2d309,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_archive_2003_08_01_6fc9eb52cb0e,bronze_b1,"[""5b96f333691423e29e403ed2cabbc23807ea2cf85fea6fd8a997796f24c77d0a""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:5b96f333691423e29e403ed2cabbc23807ea2cf85fea6fd8a997796f24c77d0a,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_historical_structured_archive_2007_2026,bronze_b1,"[""f5cf5ddcdb735c08268ebc9de455f188d1e0645992e1b77f0fee711bdb14465e""]",[],"[""b2_evidence_missing""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,blocked,sha256:261ee99ff9e77487af2d4722f0692cc3b9ff805832d2b619cd9c935effb0abf5,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_structured_2015_01_01_59daf90c7b15,bronze_b1,"[""678d1f92548a8e3e54b6175e5ae959da2a1e7a1a0a5b18ebc84ade644dc1a2cc""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:678d1f92548a8e3e54b6175e5ae959da2a1e7a1a0a5b18ebc84ade644dc1a2cc,bronze_b2
